Tweet Date,cleaned_text,Sentiment
2024-02-01 09:33:44+00:00,net profit recap and growth from as follows bbca rp t bbri rp t bmri rp t bbni rp t these figures are very good because the weight of the four stocks is around in ihsg in idx and lq,Positive
2024-02-01 08:34:41+00:00,buy ggrm and bbca shares in lots,Positive
2024-02-01 03:55:13+00:00,shm has anyone here ever changed their card from a regular bca to a bca xpresi if you change your card will the rdn stockbit change too,Neutral
2024-02-01 03:40:36+00:00,its only been a while since the st theres already a raw version haha usually i buy bbcabbr shares but this year i want to buy a smartwatch so i can exercise regularly and go to work in the morning thanks babe,Positive
2024-01-31 15:39:30+00:00,amen i will be successful tomorrow when i buy bca shares,Positive
2024-01-31 11:42:06+00:00,foreign investors have aggressively bought up shares of five major banks namely bbca bbri bmri bbni and bris since early high stock price targets,Positive
2024-01-31 06:45:42+00:00,just hold bbri bbca its not the maximum if it reaches like that trust me,Positive
2024-01-31 01:55:45+00:00,market update ihsg rose to with the lq index increasing to amid the strengthening of ihsg the bareksa analyst team recommends several selected stocks bbca mika icbp bsde,Positive
2024-01-30 22:07:45+00:00,among others bbca bbri bmri bbni even though big banks stocks are down just hold on every year you will get dividends gold although praised feels more suitable for saving than multiplying money because the price is already high so the increase is slow property may be good but,Positive
2024-01-30 17:37:32+00:00,bmw i bca shares same pc gemang,Positive
2024-01-30 15:29:15+00:00,bris will be on par with bmri bbri bbca and bbni,Positive
2024-01-30 15:16:29+00:00,bca shares are probably okay bro,Positive
2024-01-30 14:57:48+00:00,please give me some advice im in th grade of high school im confused whether its better to invest in buying books knowledge or investing in buying bbca stocks,Neutral
2024-01-30 07:30:35+00:00,i also accidentally bought lots of bca shares,Positive
2024-01-30 06:02:14+00:00,come in buy bbca shares,Positive
2024-01-30 05:50:33+00:00,buy bca shares,Positive
2024-01-30 04:24:01+00:00,shm bbca and bbni have released their full year financial reports when will bbri and bmri shares be released the st,Neutral
2024-01-30 01:52:46+00:00,stocks that boosted the ihsg yesterday included bbri bmri and bbca several other asian stock market indices also rebounded at the beginning of this week including nikkei and hang seng,Positive
2024-01-30 00:04:05+00:00,jumbo bank bbca bbri bbni bmri stock performance soars,Positive
2024-01-29 23:34:35+00:00,ihsg potential to reach level analysts suggest bbca to bbri stocks,Positive
2024-01-29 23:30:07+00:00,dream of having of bca bank shares,Positive
2024-01-29 19:52:23+00:00,this is an example of shm bank bcas good performance over the last years up for example you started buying bca shares in at a price of share and every month you consistently buy whether the shares are going up or down you keep buying for years until,Positive
2024-01-29 14:29:02+00:00,bank stocks that were depressed yesterday turned around today and closed higher and,Positive
2024-01-29 14:19:31+00:00,its not that you dont have sustenance brother big businessmen are definitely like that pioneering until they sell big tokopedia bukalapak gojek bca djarum is like that too big ones are already selling in the form of shares how much capital does nadiem start with it wont be hundreds of billions if you make trillions of shares youd better sell them,Neutral
2024-01-29 10:38:33+00:00,business index closes higher mdka bmri bbri bbca shares green,Positive
2024-01-29 09:31:35+00:00,ihsg closes higher bbca bbri tpia shares gain big profits,Positive
2024-01-29 08:41:06+00:00,if you want to make fast progress you can choose stocks but for price stability you can choose gold if you want stocks bca stocks are recommended,Positive
2024-01-29 06:01:36+00:00,ihsg session i rises to jumbo bank shares bbri bmri bbca sell well,Positive
2024-01-28 17:40:05+00:00,shares logical reason just buy bbca just let bca bank think about how its business is we who buy shares dont need to bother thinking just sleep before you know it its assets will be fat,Positive
2024-01-28 16:30:14+00:00,carat ina all your money can be used to buy lot of bca shares,Positive
2024-01-28 16:05:00+00:00,telyu i cant believe my friend used his bpp money to speculate on stocks he invested in stocks like bbr bbca he said they were down even though it was the nd at the latest,Negative
2024-01-28 13:50:21+00:00,oh my bbca shares are also down,Negative
2024-01-28 11:19:00+00:00,hopefully in bca shares will increase drastically so i wont have to work anymore,Positive
2024-01-28 09:50:24+00:00,is it okay to buy bca shares,Positive
2024-01-28 07:57:58+00:00,ive already bought a house in menteng and lots of bca shares nder,Positive
2024-01-28 04:24:31+00:00,my stomach hurts so bad my period is on day one i really want to buy bca shares,Positive
2024-01-28 03:24:39+00:00,mutual funds pawn shop gold savings buy property bbca shares,Positive
2024-01-28 02:50:51+00:00,its better to use the money to buy bbca shares or bitcoin instead of online gambling,Positive
2024-01-28 02:09:53+00:00,buying lots of bca shares seems like a good idea just think about it yourself,Positive
2024-01-28 01:01:34+00:00,in bbca stock the first thing i did when the stock price dropped was a find the primary support b create the area gray c create the value line dots,Neutral
2024-01-28 01:01:33+00:00,let me give you an example of one of the banking stocks namely bbca stock im not telling you to buy this its just an example hahaha sorry for being pushy,Neutral
2024-01-27 22:58:21+00:00,long term investment in bbca shares,Positive
2024-01-27 12:22:16+00:00,rgregular market value slightly decreased to t with foreign net sell up to m with this value it is clear that the shares released are big banks,Negative
2024-01-27 11:48:49+00:00,why doesnt he ever buy me bca shares,Positive
2024-01-27 07:02:18+00:00,bbca shares holding back laughter,Positive
2024-01-27 05:34:37+00:00,can you buy bca shares,Positive
2024-01-27 00:34:55+00:00,you know sheet of hybe costs million just sheet in indonesia you can get bca shares telkom shares and thats even more aka hybe shares are really expensive,Negative
2024-01-26 20:04:21+00:00,for example you can take banks or one of bbri or bbca then if you want to target dividends take ptba which has been quite routine in distributing dividends in the last years based on my thesis results maybe you can take the rest in installments to other issuers such as asii adro etc,Positive
2024-01-26 17:43:00+00:00,buy of bca shares,Positive
2024-01-26 15:53:58+00:00,wow okay ill buy lot of bca shares,Positive
2024-01-26 15:47:39+00:00,bca nad shares,Positive
2024-01-26 15:28:22+00:00,bbca shares hehe,Positive
2024-01-26 15:16:06+00:00,buy lots of bbca shares,Positive
2024-01-26 12:45:56+00:00,it is clear that the bca pbv has been lower than today so it can be said to be overvalued vs the lowest pbv bca is indeed good but it can be considered too expensive if the q eps is not above q,Negative
2024-01-26 09:51:24+00:00,bbca shares and alfamart and indomaret retail outlets pray that you can buy them in,Positive
2024-01-26 09:38:45+00:00,bbca qq is not satisfactory it seems that it has not reached its maximum it is still only the same as q short term qq is more influential than yoy investment,Negative
2024-01-26 08:41:18+00:00,for example the case of stocks whose market makers are foreigners like bbca is prone to correction after the new ath and the financial report news comes out even though the financial report is good why because there is a big retail buy demand so foreigners who have a lot of money find it easier to sell,Negative
2024-01-26 08:02:00+00:00,play bbca stocks maybe,Positive
2024-01-26 06:36:04+00:00,i never worry when bbri and bbca are red instead i prepare funds to add to the load when there are signs that it will rise again,Positive
2024-01-26 06:22:39+00:00,it depends on the intention of taking bbri and bbca for what if its for saving dividends its better to cut bca put it into bbri if it goes down again add more roll the dividends,Positive
2024-01-26 06:11:43+00:00,dont buy bbc wkwkw,Negative
2024-01-26 06:07:30+00:00,bbri and bbca are foreign again out bren knows its own reckless drivers ihsg is the benchmark,Negative
2024-01-26 03:28:10+00:00,but yes this could be an opportunity if there are stocks with good fundamentals that go down moreover if bbca shares record a pbv equivalent to its year average that is an interesting position and rarely occurs like at the end of,Positive
2024-01-26 01:40:40+00:00,bank central asia bbcas profit rose yoy to idr trillion in banking companies are still easy to make a profit in indonesia even a company as big as bbcas profit growth is still high how is the movement of bbcas stock price can it go up or sell on the news,Positive
2024-01-26 01:37:24+00:00,saham bbca q patmi rpt flat qoq fy rpt up yoy,Neutral
2024-01-25 15:22:32+00:00,want bca shares,Positive
2024-01-25 15:02:01+00:00,buy bca shares first,Positive
2024-01-25 14:14:06+00:00,bbca medc and bumi shares sold out by foreigners as ihsg corrects,Positive
2024-01-25 14:02:33+00:00,bbca is getting scarier even though its private,Positive
2024-01-25 13:23:31+00:00,bca was established in the s meaning years because with so many diversified businesses the profit the year of establishment is more or less the same is only of bca bri in years profit t the financial business is indeed tempting,Positive
2024-01-25 12:59:23+00:00,as long as there is no world war in the future blue chip banking is indeed the safest when will bbca have another discount like,Positive
2024-01-25 12:49:24+00:00,why are you buying fried stocks bbca is it buy it and forget it take a peek next year,Positive
2024-01-25 12:35:49+00:00,bbca shares broke their biggest net profit record again the indonesian banking sector is indeed making money hahaha,Positive
2024-01-25 12:33:00+00:00,for those who want to read other interesting news about stocks in indonesia including bbca you can click below,Neutral
2024-01-25 11:41:42+00:00,sdf what are the recommended stocks for the long term besides bbca and bbri,Neutral
2024-01-25 11:38:28+00:00,fyi bbcas per and pbv ranges are stable you know,Positive
2024-01-25 09:52:30+00:00,dont buy shm bbca its useless if the profit keeps increasing but the stock price is expensive the sentence above is an example of a statement from someone years ago,Negative
2024-01-25 09:40:35+00:00,closed in red bbca bbni bmri and bbri shares compactly press ihsg,Negative
